,file_name,image_data_grayscale,file_format,image_shape,label
6226,Lung_Opacity-3348.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 11  13  13 ... 120 108  91]
 [ 11  13  12 ... 116 104  88]
 [  9  11  10 ...  99  89  74]]",PNG,"(299, 299)",Lung_Opacity
6227,Lung_Opacity-3349.png,"[[22 29 32 ...  2  2  0]
 [29 35 39 ...  3  2  0]
 [32 38 43 ...  2  2  0]
 ...
 [ 5  6  8 ... 28 26  5]
 [ 6  7  9 ... 27 28  6]
 [ 5  6  6 ... 22 24  7]]",PNG,"(299, 299)",Lung_Opacity
6228,Lung_Opacity-335.png,"[[10 12 12 ... 74 65 56]
 [11 12 12 ... 88 81 68]
 [11 13 12 ... 97 91 74]
 ...
 [26 21 14 ...  5  8 15]
 [27 22 14 ...  6  9 14]
 [25 19 11 ...  7 10 11]]",PNG,"(299, 299)",Lung_Opacity
6229,Lung_Opacity-3350.png,"[[ 2  3  2 ...  4  5  4]
 [ 2  3  3 ...  5  5  5]
 [ 3  4  3 ...  5  5  5]
 ...
 [38 48 52 ...  5  4  3]
 [37 46 50 ...  5  4  4]
 [35 42 44 ...  4  3  3]]",PNG,"(299, 299)",Lung_Opacity
6230,Lung_Opacity-3351.png,"[[  0   0   0 ...   0   0   0]
 [  1   1   1 ...   0   0   0]
 [  2   2   1 ...   5   5   5]
 ...
 [ 80 109  94 ...   4   5   5]
 [ 84 101  86 ...   4   5   5]
 [ 81  82  72 ...   4   4   4]]",PNG,"(299, 299)",Lung_Opacity
6231,Lung_Opacity-3352.png,"[[  0   0   0 ...   5   4   5]
 [  0   0   0 ...   4   3   4]
 [  0   0   0 ...   4   3   3]
 ...
 [131 191 166 ...   5  14  37]
 [124 180 157 ...   5  10  28]
 [ 78 109  95 ...   5   6  10]]",PNG,"(299, 299)",Lung_Opacity
6232,Lung_Opacity-3353.png,"[[1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 ...
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]]",PNG,"(299, 299)",Lung_Opacity
6233,Lung_Opacity-3354.png,"[[  1   1   1 ...   0   0   0]
 [  3   6   7 ...   0   0   0]
 [  4   7   7 ...   0   0   0]
 ...
 [  7  12  13 ...  73  87 130]
 [  8  11  12 ...  71  84 120]
 [  5   8   9 ...  49  55  75]]",PNG,"(299, 299)",Lung_Opacity
6234,Lung_Opacity-3355.png,"[[  5   7   8 ...  12  12  12]
 [  5   7   8 ...  11  11  11]
 [  5   7   8 ...  11  11  10]
 ...
 [ 32  52  61 ...  76  82 107]
 [ 30  48  57 ...  69  72  91]
 [ 23  38  42 ...  46  48  56]]",PNG,"(299, 299)",Lung_Opacity
6235,Lung_Opacity-3356.png,"[[  0   0   0 ... 178 179 180]
 [  0   0   0 ... 196 196 198]
 [  0   0   0 ... 197 198 199]
 ...
 [  0   0   0 ...  51  40  38]
 [  0   0   0 ...  48  38  32]
 [  0   0   0 ...  36  30  25]]",PNG,"(299, 299)",Lung_Opacity
6236,Lung_Opacity-3357.png,"[[  1   2   2 ...   2   2   1]
 [  2   2   2 ...   2   2   1]
 [  2   2   2 ...   2   2   1]
 ...
 [ 81  95  97 ... 194 173  64]
 [ 80  90  90 ... 187 168  62]
 [ 59  64  64 ... 137 123  46]]",PNG,"(299, 299)",Lung_Opacity
6237,Lung_Opacity-3358.png,"[[ 2  3  3 ...  2  2  2]
 [ 9 10 10 ...  9  9  9]
 [10 10 10 ... 10 11 10]
 ...
 [ 8  9 12 ... 20 22 20]
 [ 8  9  8 ... 20 22 20]
 [ 8  8  7 ... 18 19 17]]",PNG,"(299, 299)",Lung_Opacity
6238,Lung_Opacity-3359.png,"[[241 242 240 ... 173 174 162]
 [245 242 238 ... 161 161 149]
 [238 218 197 ... 147 148 138]
 ...
 [200 197 196 ...   5   6   4]
 [201 199 198 ...   5   6   4]
 [203 201 200 ...   5   6   4]]",PNG,"(299, 299)",Lung_Opacity
6239,Lung_Opacity-336.png,"[[  6   7   7 ...  44  43  40]
 [  7   8   8 ...  35  35  32]
 [  6   8   8 ...  23  23  22]
 ...
 [ 87 103 108 ...  65  69  67]
 [ 81  96 102 ...  62  66  64]
 [ 66  79  84 ...  54  57  55]]",PNG,"(299, 299)",Lung_Opacity
6240,Lung_Opacity-3360.png,"[[ 13  15  16 ... 196 194 175]
 [ 16  19  19 ... 224 221 200]
 [ 15  18  17 ... 228 225 202]
 ...
 [ 65  70  65 ... 206 205 186]
 [ 63  67  62 ... 202 202 182]
 [ 54  57  53 ... 176 176 159]]",PNG,"(299, 299)",Lung_Opacity
6241,Lung_Opacity-3361.png,"[[ 8  9  9 ... 82 36 17]
 [ 8 10 10 ... 16  8  6]
 [ 9 10  9 ...  0  3  3]
 ...
 [ 8  9 10 ...  7  7  6]
 [ 8  9  9 ...  7  7  6]
 [ 7  8  7 ...  6  6  5]]",PNG,"(299, 299)",Lung_Opacity
6242,Lung_Opacity-3362.png,"[[  4  27  33 ...  41  49  62]
 [  4  30  36 ...  45  54  68]
 [  4  30  36 ...  45  54  67]
 ...
 [ 20 122  99 ...  35  34  32]
 [ 21 121  99 ...  34  33  29]
 [ 20 104  82 ...  29  27  25]]",PNG,"(299, 299)",Lung_Opacity
6243,Lung_Opacity-3363.png,"[[ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 [ 0  0  0 ...  0  0  0]
 ...
 [27 31 32 ... 38 38 37]
 [27 31 31 ... 43 42 40]
 [24 27 28 ... 42 42 39]]",PNG,"(299, 299)",Lung_Opacity
6244,Lung_Opacity-3364.png,"[[  0   0   0 ... 196 192 183]
 [  0   0   0 ... 218 215 204]
 [  0   0   0 ... 222 219 208]
 ...
 [  4   6   7 ... 172 173 170]
 [  5   8   8 ... 164 164 164]
 [  3   6   5 ... 112 112 112]]",PNG,"(299, 299)",Lung_Opacity
6245,Lung_Opacity-3365.png,"[[198 220 225 ...   0   0   0]
 [198 220 225 ...   0   0   0]
 [199 221 225 ...   0   0   0]
 ...
 [ 12  14  18 ... 111 126 130]
 [ 13  15  17 ... 109 126 125]
 [ 10  12  15 ...  97 112 105]]",PNG,"(299, 299)",Lung_Opacity
6246,Lung_Opacity-3366.png,"[[ 2  2  1 ... 95 99 97]
 [ 2  2  2 ... 93 98 99]
 [ 1  2  2 ... 90 96 96]
 ...
 [ 2  2  2 ... 65 52 36]
 [ 2  2  2 ... 66 53 36]
 [ 1  2  2 ... 57 48 33]]",PNG,"(299, 299)",Lung_Opacity
6247,Lung_Opacity-3367.png,"[[  1   1   1 ... 146 136 115]
 [  1   1   1 ... 166 150 122]
 [  1   1   1 ... 144 136 115]
 ...
 [  2   2   2 ... 221 218 195]
 [  2   2   2 ... 217 214 192]
 [  1   1   1 ... 189 187 168]]",PNG,"(299, 299)",Lung_Opacity
6248,Lung_Opacity-3368.png,"[[ 6  7  7 ...  7  7  6]
 [ 8  9  8 ...  9  8  7]
 [ 7  8  8 ...  8  8  7]
 ...
 [82 82 74 ...  7  7  6]
 [95 97 91 ...  8  7  7]
 [75 78 75 ...  5  5  5]]",PNG,"(299, 299)",Lung_Opacity
6249,Lung_Opacity-3369.png,"[[  7  12  13 ...  14  13  13]
 [  8  14  15 ...  15  15  15]
 [  8  14  15 ...  15  14  14]
 ...
 [115 209 226 ...  87  88  89]
 [111 199 214 ...  81  82  84]
 [ 77 135 145 ...  54  55  57]]",PNG,"(299, 299)",Lung_Opacity
6250,Lung_Opacity-337.png,"[[ 7  7  7 ... 15 16 18]
 [ 6  6  6 ... 16 18 19]
 [ 5  5  5 ... 15 18 18]
 ...
 [ 5  6  5 ... 10 10  8]
 [ 5  5  5 ... 11 10  8]
 [ 4  4  4 ...  8  9  7]]",PNG,"(299, 299)",Lung_Opacity
6251,Lung_Opacity-3370.png,"[[248 243 235 ... 230 230 218]
 [235 230 224 ... 221 223 212]
 [225 219 212 ... 211 212 202]
 ...
 [ 16  16  16 ...  17  16  12]
 [ 16  16  16 ...  16  15  12]
 [ 16  16  16 ...  16  15  12]]",PNG,"(299, 299)",Lung_Opacity
6252,Lung_Opacity-3371.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [175 199 206 ... 249 246 221]
 [173 197 203 ... 243 241 216]
 [154 175 181 ... 213 210 188]]",PNG,"(299, 299)",Lung_Opacity
6253,Lung_Opacity-3372.png,"[[ 7 11 12 ... 12 12 12]
 [ 7 13 14 ... 14 13 13]
 [ 7 12 13 ... 14 13 13]
 ...
 [ 7 13 14 ... 84 86 87]
 [ 7 12 13 ... 79 82 83]
 [ 5  8  9 ... 53 55 56]]",PNG,"(299, 299)",Lung_Opacity
6254,Lung_Opacity-3373.png,"[[3 3 3 ... 2 2 1]
 [3 3 3 ... 2 2 1]
 [3 3 3 ... 2 2 1]
 ...
 [2 3 3 ... 2 2 1]
 [2 3 3 ... 2 2 1]
 [2 2 2 ... 2 2 1]]",PNG,"(299, 299)",Lung_Opacity
6255,Lung_Opacity-3374.png,"[[255 254 251 ... 251 250 229]
 [254 241 220 ... 240 242 226]
 [236 197 156 ... 228 230 218]
 ...
 [ 19  15  13 ...  24  52  86]
 [ 21  16  13 ...  25  53  87]
 [ 24  17  14 ...  27  54  88]]",PNG,"(299, 299)",Lung_Opacity
6256,Lung_Opacity-3375.png,"[[ 0  0  0 ...  4  4  4]
 [ 0  0  0 ...  5  4  4]
 [ 0  0  0 ...  4  3  3]
 ...
 [13  9  5 ...  3  3  2]
 [12  8  4 ...  3  3  3]
 [10  6  3 ...  2  3  2]]",PNG,"(299, 299)",Lung_Opacity
6257,Lung_Opacity-3376.png,"[[  9   9  10 ...  22  11   0]
 [ 10  11  11 ...  22  11   0]
 [ 10  11  11 ...  21  10   0]
 ...
 [184 203 210 ...  30  16   0]
 [182 201 207 ...  30  16   0]
 [161 178 183 ...  27  14   0]]",PNG,"(299, 299)",Lung_Opacity
6258,Lung_Opacity-3377.png,"[[11 19 23 ... 91  0  0]
 [13 25 28 ... 98  0  0]
 [14 27 31 ... 68  0  0]
 ...
 [18 45 64 ... 74  0  0]
 [17 44 61 ... 71  0  0]
 [15 34 43 ... 49  0  0]]",PNG,"(299, 299)",Lung_Opacity
6259,Lung_Opacity-3378.png,"[[  1   2   2 ...   3   2   2]
 [  2   2   2 ...   5   2   1]
 [  2   2   2 ...   5   3   2]
 ...
 [ 70  78  81 ... 188 183 164]
 [ 68  77  81 ... 185 180 162]
 [ 60  67  70 ... 162 158 140]]",PNG,"(299, 299)",Lung_Opacity
6260,Lung_Opacity-3379.png,"[[ 12  14  14 ...  11  12  11]
 [ 13  14  14 ...  13  13  12]
 [ 12  14  13 ...  12  13  12]
 ...
 [ 76  96 110 ...  23  26  26]
 [ 76  96 111 ...  22  26  27]
 [ 67  85  99 ...  19  20  22]]",PNG,"(299, 299)",Lung_Opacity
6261,Lung_Opacity-338.png,"[[ 4  4  4 ...  6  5  4]
 [ 8  9  9 ... 10  9  7]
 [ 9 10 10 ... 10 11  8]
 ...
 [74 77 69 ... 56 56 41]
 [76 74 68 ... 55 57 46]
 [75 71 67 ... 51 67 68]]",PNG,"(299, 299)",Lung_Opacity
6262,Lung_Opacity-3380.png,"[[  4   8  10 ...   9  10  10]
 [  7  13  17 ...  11  11  11]
 [  6  11  13 ...  11  11  11]
 ...
 [ 81 148 162 ... 113 106 105]
 [ 79 140 153 ... 142 137 133]
 [ 54  97 105 ...  89  93  95]]",PNG,"(299, 299)",Lung_Opacity
6263,Lung_Opacity-3381.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",PNG,"(299, 299)",Lung_Opacity
6264,Lung_Opacity-3382.png,"[[ 15  22  20 ...  62  63  63]
 [ 13  19  17 ...  65  66  67]
 [ 10  15  13 ...  64  64  65]
 ...
 [ 51  97 110 ...  61  58  57]
 [ 49  93 106 ...  58  56  54]
 [ 36  65  73 ...  40  39  37]]",PNG,"(299, 299)",Lung_Opacity
6265,Lung_Opacity-3383.png,"[[  2   2   2 ...   0   0   0]
 [  2   3   2 ...   0   0   0]
 [  2   2   2 ...   0   0   0]
 ...
 [109 119 119 ...   0   0   0]
 [105 115 118 ...   0   0   0]
 [ 92  99 103 ...   0   0   0]]",PNG,"(299, 299)",Lung_Opacity
6266,Lung_Opacity-3384.png,"[[ 50  24  15 ...  57  57  50]
 [ 52  24  13 ...  44  45  42]
 [ 48  21  12 ...  30  30  28]
 ...
 [ 67  60  53 ...  61 103 134]
 [ 61  57  52 ...  71 119 138]
 [ 48  45  44 ...  73 120 125]]",PNG,"(299, 299)",Lung_Opacity
6267,Lung_Opacity-3385.png,"[[0 0 0 ... 4 4 4]
 [0 0 0 ... 4 4 4]
 [0 0 0 ... 4 4 4]
 ...
 [0 0 0 ... 6 6 6]
 [0 0 0 ... 6 6 6]
 [0 0 0 ... 4 4 4]]",PNG,"(299, 299)",Lung_Opacity
6268,Lung_Opacity-3386.png,"[[ 11  12  12 ...  15  16  14]
 [ 20  23  22 ...  27  28  25]
 [ 21  24  23 ...  28  28  26]
 ...
 [175 195 199 ...  64  92  96]
 [171 190 194 ...  60  85  90]
 [149 167 169 ...  50  68  74]]",PNG,"(299, 299)",Lung_Opacity
6269,Lung_Opacity-3387.png,"[[ 0  0  0 ... 15 16 17]
 [ 0  0  0 ... 17 18 18]
 [ 0  0  0 ... 16 17 17]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",PNG,"(299, 299)",Lung_Opacity
6270,Lung_Opacity-3388.png,"[[ 10  11  11 ...   8   8   8]
 [ 12  13  13 ...   9   9  10]
 [ 11  13  12 ...  10   9   9]
 ...
 [205 205 196 ... 187 177 156]
 [196 214 219 ... 185 176 155]
 [170 191 190 ... 163 155 136]]",PNG,"(299, 299)",Lung_Opacity
6271,Lung_Opacity-3389.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",PNG,"(299, 299)",Lung_Opacity
6272,Lung_Opacity-339.png,"[[ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 ...
 [74 81 84 ... 10 11 11]
 [73 82 85 ...  8 10 10]
 [64 71 71 ...  2  3  3]]",PNG,"(299, 299)",Lung_Opacity
6273,Lung_Opacity-3390.png,"[[125 125 130 ... 139 141 143]
 [123 123 130 ...  69  70  71]
 [124 123 130 ...  30  31  31]
 ...
 [ 55  31  17 ... 106 108 103]
 [ 54  31  17 ... 104 116 110]
 [ 54  30  18 ... 105 118 105]]",PNG,"(299, 299)",Lung_Opacity
6274,Lung_Opacity-3391.png,"[[51 49 46 ... 50 50 50]
 [45 43 40 ... 50 50 49]
 [38 37 36 ... 49 50 51]
 ...
 [36 34 33 ... 73 60 53]
 [36 34 33 ... 68 56 48]
 [38 36 35 ... 64 53 45]]",PNG,"(299, 299)",Lung_Opacity
6275,Lung_Opacity-3392.png,"[[  1   1   1 ...   1   3   5]
 [  1   1   1 ...   1   2   4]
 [  1   1   1 ...   1   2   3]
 ...
 [132 138 147 ...   0   1   1]
 [144 150 159 ...   0   1   1]
 [154 160 169 ...   0   1   1]]",PNG,"(299, 299)",Lung_Opacity
6276,Lung_Opacity-3393.png,"[[  3   3   2 ...   2   2   2]
 [  4   4   3 ...   3   3   3]
 [  3   4   3 ...   3   3   3]
 ...
 [ 98 177 193 ... 218 212 206]
 [ 93 168 183 ... 207 204 197]
 [ 64 115 125 ... 139 138 135]]",PNG,"(299, 299)",Lung_Opacity
6277,Lung_Opacity-3394.png,"[[166 184 185 ...   7   8   7]
 [189 209 210 ...   9  10   9]
 [193 213 214 ...  14  14  11]
 ...
 [211 229 226 ...  85  88  84]
 [206 224 221 ...  86  86  81]
 [179 196 193 ...  77  75  69]]",PNG,"(299, 299)",Lung_Opacity
6278,Lung_Opacity-3395.png,"[[  7   7   7 ...   7   7   5]
 [  7   7   7 ...   7   7   5]
 [  7   7   7 ...   7   7   5]
 ...
 [150 147 158 ... 232 230 216]
 [158 158 171 ... 232 232 217]
 [166 170 183 ... 232 231 216]]",PNG,"(299, 299)",Lung_Opacity
6279,Lung_Opacity-3396.png,"[[252 248 245 ... 253 251 226]
 [246 243 237 ... 245 245 224]
 [239 225 204 ... 237 237 220]
 ...
 [ 19  17  16 ...  35  66  99]
 [ 20  17  16 ...  35  67 102]
 [ 22  19  17 ...  37  68 103]]",PNG,"(299, 299)",Lung_Opacity
6280,Lung_Opacity-3397.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  1 ...  8  9  9]
 [ 1  1  1 ...  8  9 10]
 [ 1  1  1 ...  8  9 10]]",PNG,"(299, 299)",Lung_Opacity
6281,Lung_Opacity-3398.png,"[[ 3  4  4 ... 14 14 12]
 [ 4  4  4 ... 15 15 13]
 [ 4  4  4 ... 15 14 12]
 ...
 [ 3  4  4 ...  4  4  4]
 [ 4  4  4 ...  3  4  4]
 [ 3  4  3 ...  3  4  3]]",PNG,"(299, 299)",Lung_Opacity
6282,Lung_Opacity-3399.png,"[[ 1 17 21 ... 10 12 12]
 [ 1 19 23 ... 11 13 14]
 [ 1 19 24 ... 11 13 13]
 ...
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]]",PNG,"(299, 299)",Lung_Opacity
6283,Lung_Opacity-34.png,"[[  4   4   4 ...  49 104 153]
 [  2   2   2 ...  35  82 131]
 [  2   2   2 ...  31  76 122]
 ...
 [ 83  77  75 ... 192 227 227]
 [ 92  89  86 ... 205 228 226]
 [103 101 100 ... 212 228 226]]",PNG,"(299, 299)",Lung_Opacity
6284,Lung_Opacity-340.png,"[[113 102  93 ... 179 180 169]
 [ 45  32  23 ... 163 164 154]
 [  7   2   0 ... 151 153 144]
 ...
 [  0   0   0 ...   1   2   4]
 [  0   0   0 ...   1   2   4]
 [  1   1   0 ...   1   3   5]]",PNG,"(299, 299)",Lung_Opacity
6285,Lung_Opacity-3400.png,"[[7 8 7 ... 1 1 2]
 [7 8 7 ... 1 1 2]
 [7 8 7 ... 5 4 2]
 ...
 [4 6 8 ... 9 9 9]
 [4 6 7 ... 8 8 8]
 [3 5 6 ... 6 6 6]]",PNG,"(299, 299)",Lung_Opacity
6286,Lung_Opacity-3401.png,"[[  1   1   1 ...   6   5   4]
 [  1   1   1 ...  10   7   5]
 [  1   1   1 ...  15  12   6]
 ...
 [ 17  16  14 ... 153 148 129]
 [ 16  15  12 ... 152 147 128]
 [ 13  11   9 ... 133 128 113]]",PNG,"(299, 299)",Lung_Opacity
6287,Lung_Opacity-3402.png,"[[ 68  74  74 ...  36  39  37]
 [ 78  87  88 ...  54  56  46]
 [ 80  91  93 ...  65  59  48]
 ...
 [108 125 131 ...  55  37  28]
 [105 121 129 ...  55  37  28]
 [ 90 103 111 ...  49  34  24]]",PNG,"(299, 299)",Lung_Opacity
6288,Lung_Opacity-3403.png,"[[ 3  3  3 ...  0  0  0]
 [ 3  3  3 ...  0  0  0]
 [ 3  3  3 ...  0  0  0]
 ...
 [ 3  3  3 ...  3  3  3]
 [ 3  3  3 ...  3  5  6]
 [ 3  3  3 ...  6 11 14]]",PNG,"(299, 299)",Lung_Opacity
6289,Lung_Opacity-3404.png,"[[ 2  2  1 ...  2  1  3]
 [ 3  3  3 ...  2  2  3]
 [ 2  3  3 ...  2  2  2]
 ...
 [28 28 29 ... 26 30 31]
 [29 28 27 ... 25 27 28]
 [24 23 19 ... 17 20 21]]",PNG,"(299, 299)",Lung_Opacity
6290,Lung_Opacity-3405.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",PNG,"(299, 299)",Lung_Opacity
6291,Lung_Opacity-3406.png,"[[  1   1   1 ...   1   1   2]
 [  1   1   1 ...   1   1   2]
 [  1   1   1 ...   1   2   3]
 ...
 [156 168 168 ...   2   1   1]
 [151 160 158 ...   3   2   1]
 [109 116 115 ...   1   1   1]]",PNG,"(299, 299)",Lung_Opacity
6292,Lung_Opacity-3407.png,"[[  0   0   0 ...   0   0   0]
 [ 16  18  18 ...  18  19  19]
 [ 26  28  28 ...  28  29  29]
 ...
 [196 213 209 ... 119 138 134]
 [190 208 206 ... 110 132 132]
 [165 180 178 ...  92 111 113]]",PNG,"(299, 299)",Lung_Opacity
6293,Lung_Opacity-3408.png,"[[0 0 0 ... 8 8 8]
 [0 0 0 ... 9 9 9]
 [0 0 0 ... 9 9 9]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",PNG,"(299, 299)",Lung_Opacity
6294,Lung_Opacity-3409.png,"[[ 33  24  19 ... 120 124 125]
 [ 18  11   6 ...  95 108 127]
 [ 12   5   1 ...  76  93 122]
 ...
 [ 15  15  10 ...  99 115 123]
 [ 19  16  18 ... 100 115 123]
 [ 22  23  30 ... 101 117 124]]",PNG,"(299, 299)",Lung_Opacity
6295,Lung_Opacity-341.png,"[[  7  11  12 ...  28  29  29]
 [  7  13  14 ...  30  31  32]
 [  7  13  14 ...  29  30  31]
 ...
 [113 206 223 ...  61  58  56]
 [108 195 212 ...  58  53  53]
 [ 74 132 142 ...  40  37  36]]",PNG,"(299, 299)",Lung_Opacity
6296,Lung_Opacity-3410.png,"[[  4   7   6 ...   0   0   0]
 [  4   7   6 ...   0   0   0]
 [  4   6   6 ...   0   0   0]
 ...
 [113 203 221 ...  63  48  39]
 [108 195 211 ...  45  43  39]
 [ 75 131 143 ...  32  32  29]]",PNG,"(299, 299)",Lung_Opacity
6297,Lung_Opacity-3411.png,"[[  5   8   8 ...   8   8   8]
 [  5   8   9 ...   9   9   9]
 [  5   7   8 ...   9   9   9]
 ...
 [109 196 212 ...  53  56  61]
 [105 187 202 ...  55  60  55]
 [ 72 128 137 ...  43  43  34]]",PNG,"(299, 299)",Lung_Opacity
6298,Lung_Opacity-3412.png,"[[ 3  1  0 ... 23 30 40]
 [ 2  0  0 ...  5 12 22]
 [ 2  0  0 ...  0  2  7]
 ...
 [ 0  0  0 ... 19 36 58]
 [ 0  0  0 ... 20 37 59]
 [ 0  0  0 ... 20 37 60]]",PNG,"(299, 299)",Lung_Opacity
6299,Lung_Opacity-3413.png,"[[ 1  2  2 ...  8  9 11]
 [ 2  2  2 ... 10 10 11]
 [ 2  2  2 ...  9 10 10]
 ...
 [ 1  4 10 ... 15  6  2]
 [ 1  3 11 ... 21 10  3]
 [ 1  1 10 ... 21 13  5]]",PNG,"(299, 299)",Lung_Opacity
6300,Lung_Opacity-3414.png,"[[154 118  90 ... 248 246 223]
 [107  74  51 ... 235 236 219]
 [ 66  40  24 ... 226 228 213]
 ...
 [ 17  14  11 ... 133 154 167]
 [ 18  15  12 ... 131 155 172]
 [ 20  16  13 ... 128 156 177]]",PNG,"(299, 299)",Lung_Opacity
6301,Lung_Opacity-3415.png,"[[  4   6   6 ...   6   6   6]
 [  4   7   7 ...   7   7   7]
 [  3   6   7 ...   7   7   7]
 ...
 [  4   7   9 ...  63  73  83]
 [  4   8  10 ...  92  79  81]
 [  4   6   8 ... 100  79  54]]",PNG,"(299, 299)",Lung_Opacity
6302,Lung_Opacity-3416.png,"[[ 36  12   8 ...   8   9  10]
 [ 12  11  11 ...   9   9   8]
 [  8  10  11 ...   9   9   8]
 ...
 [105 115 109 ... 169 164 145]
 [108 132 127 ... 165 161 140]
 [ 63  77  96 ... 121 117 104]]",PNG,"(299, 299)",Lung_Opacity
6303,Lung_Opacity-3417.png,"[[ 3  4  4 ...  3  4  3]
 [ 4  4  4 ...  4  4  4]
 [ 3  4  4 ...  5  4  4]
 ...
 [69 75 72 ... 48 57 58]
 [71 78 76 ... 47 56 55]
 [65 68 64 ... 43 47 46]]",PNG,"(299, 299)",Lung_Opacity
6304,Lung_Opacity-3418.png,"[[18 19 19 ... 33  7  0]
 [27 29 30 ... 52  9  0]
 [29 32 31 ... 56 10  0]
 ...
 [24 26 21 ... 63  6  0]
 [21 24 24 ... 79  6  0]
 [18 20 20 ... 88  6  0]]",PNG,"(299, 299)",Lung_Opacity
6305,Lung_Opacity-3419.png,"[[168 187 190 ...  35  34  29]
 [193 216 219 ...  40  40  33]
 [197 219 225 ...  40  39  34]
 ...
 [182 195 188 ...  70 128 181]
 [177 189 184 ...  70 129 180]
 [153 164 159 ...  62 115 158]]",PNG,"(299, 299)",Lung_Opacity
6306,Lung_Opacity-342.png,"[[ 69  83  92 ...  32  23  16]
 [ 74  83  87 ...  44  31  21]
 [ 75  82  83 ...  48  32  23]
 ...
 [155 173 177 ...   4   4   3]
 [152 170 174 ...   4   4   4]
 [133 148 152 ...   3   3   3]]",PNG,"(299, 299)",Lung_Opacity
6307,Lung_Opacity-3420.png,"[[ 22  25  24 ...  19  18  11]
 [ 23  26  26 ...  21  20  13]
 [ 22  25  26 ...  21  20  13]
 ...
 [ 15  33  67 ... 151 143  88]
 [ 24  51  79 ... 140 133  81]
 [ 41  66  78 ... 129 122  75]]",PNG,"(299, 299)",Lung_Opacity
6308,Lung_Opacity-3421.png,"[[ 37  21  11 ...  18  35  55]
 [ 36  21  11 ...  15  30  48]
 [ 37  21  11 ...  14  27  45]
 ...
 [111 110 107 ... 103 143 187]
 [158 157 154 ... 119 152 190]
 [213 212 207 ... 138 166 195]]",PNG,"(299, 299)",Lung_Opacity
6309,Lung_Opacity-3422.png,"[[  2   2   1 ... 188 187 167]
 [  2   2   1 ... 215 213 192]
 [  2   2   1 ... 215 213 193]
 ...
 [ 41  40  38 ...  39  27  14]
 [ 36  36  34 ...  39  28  15]
 [ 29  29  27 ...  35  25  14]]",PNG,"(299, 299)",Lung_Opacity
6310,Lung_Opacity-3423.png,"[[ 9 10 10 ... 11 11 10]
 [11 12 12 ... 13 13 12]
 [10 12 12 ... 13 13 12]
 ...
 [16 18 19 ... 12 14 13]
 [15 17 17 ... 12 14 12]
 [11 14 15 ... 10 11 10]]",PNG,"(299, 299)",Lung_Opacity
6311,Lung_Opacity-3424.png,"[[188 175 143 ...   3   4   3]
 [162 123  78 ...   1   1   1]
 [108  63  26 ...   0   0   0]
 ...
 [ 37  15   3 ...   0   0   0]
 [ 39  18   5 ...   0   0   0]
 [ 43  21   7 ...   0   0   0]]",PNG,"(299, 299)",Lung_Opacity
6312,Lung_Opacity-3425.png,"[[  2   3   2 ...   4   4   3]
 [  3   3   2 ...   4   4   4]
 [  2   3   3 ...   4   4   3]
 ...
 [  5   5   9 ... 135 135 124]
 [  5   4  10 ... 131 131 120]
 [  5   5   9 ... 112 113 104]]",PNG,"(299, 299)",Lung_Opacity
6313,Lung_Opacity-3426.png,"[[  5   6   6 ...   6   6   6]
 [  5   7   6 ...   7   8   6]
 [  5   6   6 ...   7   8   6]
 ...
 [163 188 190 ...  93  76  55]
 [165 188 191 ...  94  76  56]
 [150 171 175 ... 111  96  77]]",PNG,"(299, 299)",Lung_Opacity
